t_sec,ax,ay,az,gx,gy,gz,lap
527.039,-0.01,0.04,0.01,-14.65,-3.02,-2.87,1.0
527.133,-0.01,0.06,0.01,-13.71,-2.86,-2.47,1.0
527.236,-0.01,0.07,0.01,-11.74,-2.39,-2.43,1.0
527.343,-0.01,0.07,0.01,-9.33,-1.76,-2.62,1.0
527.446,-0.01,0.07,0.01,-6.13,-0.86,-2.67,1.0
527.553,-0.01,0.06,0.01,-2.12,0.26,-2.06,1.0
527.656,-0.01,0.04,0.01,3.51,1.75,-0.57,1.0
527.761,0.0,0.02,0.01,7.81,2.79,0.79,1.0
527.864,0.0,0.0,0.01,11.02,3.47,1.58,1.0
527.970,0.01,-0.02,0.02,12.85,3.79,1.75,1.0
528.073,0.01,-0.03,0.02,13.27,3.79,1.38,1.0
528.179,0.01,-0.04,0.02,12.37,3.49,0.92,1.0
528.303,0.02,-0.05,0.01,10.88,3.06,0.89,1.0
528.388,0.02,-0.05,0.01,8.7,2.5,1.07,1.0
528.491,0.01,-0.05,0.01,5.68,1.78,1.15,1.0
528.597,0.01,-0.04,0.01,0.93,0.72,0.47,1.0
528.703,0.01,-0.02,0.01,-3.7,-0.29,-0.73,1.0
528.807,0.0,-0.01,0.01,-8.05,-1.27,-2.1,1.0
528.909,0.0,0.01,0.01,-11.33,-2.06,-2.95,1.0
529.016,0.0,0.03,0.01,-13.47,-2.65,-3.16,1.0
529.119,-0.01,0.04,0.01,-13.79,-2.81,-2.79,1.0
529.228,-0.01,0.05,0.01,-13.11,-2.7,-2.4,1.0
529.329,-0.01,0.06,0.01,-11.76,-2.38,-2.31,1.0
529.436,-0.01,0.07,0.01,-9.35,-1.73,-2.5,1.0
529.539,-0.01,0.06,0.0,-6.47,-0.91,-2.58,1.0
529.648,-0.01,0.05,0.0,-2.81,0.13,-2.1,1.0
529.749,-0.01,0.04,0.01,1.53,1.29,-1.04,1.0
529.854,0.0,0.02,0.01,6.62,2.54,0.5,1.0
529.957,0.0,0.0,0.01,9.83,3.24,1.31,1.0
530.063,0.01,-0.01,0.01,11.75,3.57,1.55,1.0
530.165,0.01,-0.03,0.01,12.38,3.6,1.28,1.0
530.272,0.01,-0.04,0.01,11.93,3.4,0.91,1.0
530.375,0.01,-0.05,0.01,10.46,2.98,0.77,1.0
530.481,0.01,-0.05,0.01,8.57,2.46,0.95,1.0
530.586,0.01,-0.04,0.01,5.86,1.77,1.04,1.0
530.690,0.01,-0.04,0.01,2.33,0.94,0.72,1.0
530.793,0.01,-0.02,0.01,-1.89,0.0,-0.3,1.0
530.900,0.0,-0.01,0.01,-6.93,-1.11,-1.81,1.0
531.003,0.0,0.01,0.01,-10.2,-1.86,-2.66,1.0
531.110,0.0,0.02,0.01,-12.21,-2.36,-2.96,1.0
531.212,-0.01,0.03,0.01,-13.0,-2.59,-2.76,1.0
531.320,-0.01,0.05,0.01,-12.56,-2.53,-2.35,1.0
531.423,-0.01,0.05,0.01,-11.43,-2.27,-2.22,1.0
531.530,-0.01,0.06,0.01,-9.73,-1.81,-2.37,1.0
531.632,-0.01,0.05,0.01,-7.27,-1.11,-2.48,1.0
531.740,-0.01,0.04,0.0,-3.31,0.04,-2.11,1.0
531.842,-0.01,0.03,0.01,0.72,1.13,-1.13,1.0
531.950,0.0,0.02,0.01,4.81,2.15,0.07,1.0
532.052,0.0,0.01,0.01,8.19,2.9,0.99,1.0
532.159,0.01,-0.01,0.01,10.73,3.35,1.37,1.0
532.261,0.01,-0.02,0.01,11.52,3.41,1.15,1.0
532.367,0.01,-0.03,0.01,11.28,3.27,0.84,1.0
532.471,0.01,-0.04,0.01,10.36,2.96,0.71,1.0
532.578,0.01,-0.04,0.01,8.44,2.42,0.88,1.0
532.679,0.01,-0.04,0.01,6.02,1.78,0.98,1.0
532.788,0.01,-0.03,0.01,2.8,0.98,0.7,1.0
532.891,0.01,-0.02,0.01,-1.1,0.1,-0.2,1.0
532.997,0.0,-0.01,0.01,-5.91,-0.95,-1.58,1.0
533.099,0.0,0.0,0.01,-9.12,-1.65,-2.46,1.0
533.207,0.0,0.02,0.01,-11.2,-2.14,-2.8,1.0
533.309,0.0,0.03,0.01,-12.14,-2.4,-2.65,1.0
533.417,-0.01,0.04,0.01,-11.93,-2.38,-2.27,1.0
533.518,-0.01,0.04,0.01,-11.0,-2.16,-2.14,1.0
533.626,-0.01,0.05,0.01,-9.51,-1.72,-2.28,1.0
533.729,-0.01,0.04,0.01,-7.33,-1.07,-2.39,1.0
533.836,-0.01,0.03,0.01,-3.71,-0.02,-2.13,1.0
533.939,0.0,0.02,0.01,0.02,0.98,-1.25,1.0
534.045,0.0,0.02,0.01,3.92,1.94,-0.14,1.0
534.147,0.0,0.0,0.01,7.2,2.67,0.76,1.0
534.255,0.0,-0.01,0.01,9.77,3.15,1.18,1.0
534.357,0.01,-0.02,0.01,10.69,3.25,1.04,1.0
534.465,0.01,-0.03,0.01,10.64,3.14,0.77,1.0
534.566,0.01,-0.03,0.01,9.9,2.86,0.63,1.0
534.672,0.01,-0.03,0.01,8.59,2.44,0.75,1.0
534.775,0.01,-0.03,0.01,6.1,1.73,0.89,1.0
534.881,0.01,-0.02,0.01,3.19,1.01,0.71,1.0
534.984,0.0,-0.01,0.01,-0.36,0.19,-0.05,1.0
535.090,0.0,-0.01,0.01,-4.21,-0.64,-1.12,1.0
535.196,0.0,0.0,0.01,-7.55,-1.36,-2.1,1.0
535.300,0.0,0.01,0.01,-10.25,-1.98,-2.6,1.0
535.403,0.0,0.02,0.01,-11.3,-2.24,-2.51,1.0
535.510,0.0,0.03,0.01,-11.38,-2.26,-2.23,1.0
535.615,-0.01,0.04,0.01,-10.75,-2.09,-2.05,1.0
535.725,-0.01,0.04,0.01,-9.31,-1.64,-2.19,1.0
535.823,-0.01,0.04,0.01,-7.39,-1.05,-2.33,1.0
535.930,0.0,0.03,0.01,-4.69,-0.25,-2.21,1.0
536.033,0.0,0.02,0.01,-1.33,0.68,-1.54,1.0
536.141,0.0,0.01,0.01,3.12,1.78,-0.32,1.0
536.244,0.0,0.0,0.01,6.32,2.48,0.58,1.0
536.349,0.0,-0.01,0.01,8.59,2.92,0.99,1.0
536.452,0.01,-0.01,0.01,9.79,3.1,0.94,1.0
536.559,0.01,-0.02,0.01,9.99,3.02,0.65,1.0
536.662,0.01,-0.03,0.01,9.43,2.78,0.53,1.0
536.769,0.01,-0.03,0.01,8.34,2.4,0.65,1.0
536.871,0.01,-0.02,0.01,6.61,1.86,0.81,1.0
536.979,0.01,-0.02,0.01,3.51,1.06,0.69,1.0
537.080,0.0,-0.01,0.01,0.2,0.29,0.0,1.0
537.186,0.0,-0.01,0.01,-3.45,-0.5,-0.99,1.0
537.289,0.0,0.0,0.01,-6.72,-1.18,-1.94,1.0
537.397,0.0,0.01,0.01,-9.41,-1.77,-2.45,1.0
537.499,0.0,0.02,0.01,-10.52,-2.04,-2.38,1.0
537.607,0.0,0.03,0.01,-10.74,-2.1,-2.11,1.0
537.709,0.0,0.03,0.01,-10.24,-1.97,-1.96,1.0
537.832,-0.01,0.03,0.01,-9.0,-1.56,-2.09,1.0
537.919,0.0,0.03,0.01,-7.3,-1.01,-2.24,1.0
538.025,0.0,0.02,0.01,-4.87,-0.29,-2.17,1.0
538.128,0.0,0.02,0.01,-1.76,0.58,-1.61,1.0
538.235,0.0,0.01,0.01,2.44,1.61,-0.47,1.0
538.338,0.0,0.0,0.01,5.56,2.3,0.43,1.0
538.444,0.0,0.0,0.01,7.81,2.74,0.86,1.0
538.546,0.0,-0.01,0.01,9.08,2.94,0.87,1.0
538.654,0.01,-0.02,0.01,9.44,2.93,0.63,1.0
538.756,0.01,-0.02,0.01,8.99,2.69,0.43,1.0
538.865,0.01,-0.02,0.01,8.06,2.33,0.55,1.0
538.964,0.01,-0.02,0.01,6.55,1.87,0.72,1.0
539.071,0.0,-0.01,0.01,4.31,1.24,0.73,1.0
539.174,0.0,-0.01,0.01,1.36,0.52,0.25,1.0
539.280,0.0,0.0,0.01,-2.77,-0.39,-0.86,1.0
539.382,0.0,0.0,0.01,-5.96,-1.07,-1.8,1.0
539.491,0.0,0.01,0.01,-8.31,-1.57,-2.3,1.0
539.592,0.0,0.01,0.01,-9.66,-1.86,-2.36,1.0
539.702,0.0,0.02,0.01,-10.12,-1.95,-2.06,1.0
539.802,0.0,0.02,0.01,-9.75,-1.84,-1.9,1.0
539.910,0.0,0.02,0.01,-8.92,-1.57,-1.96,1.0
540.012,0.0,0.02,0.01,-7.58,-1.12,-2.15,1.0
540.119,0.0,0.02,0.01,-5.02,-0.33,-2.15,1.0
540.222,0.0,0.01,0.01,-2.16,0.49,-1.69,1.0
540.328,0.0,0.01,0.01,1.13,1.34,-0.8,1.0
540.431,0.0,0.0,0.01,4.28,2.05,0.14,1.0
540.583,0.0,0.0,0.01,7.07,2.6,0.74,1.0
540.686,0.0,-0.01,0.01,8.4,2.79,0.76,1.0
540.746,0.01,-0.01,0.01,8.84,2.79,0.53,1.0
540.849,0.01,-0.02,0.01,8.62,2.63,0.34,1.0
540.956,0.01,-0.02,0.01,7.71,2.28,0.44,1.0
541.059,0.0,-0.01,0.01,6.39,1.83,0.64,1.0
541.165,0.0,-0.01,0.01,4.35,1.23,0.65,1.0
541.268,0.0,-0.01,0.01,1.62,0.55,0.27,1.0
541.376,0.0,0.0,0.01,-2.23,-0.32,-0.76,1.0
541.479,0.0,0.0,0.01,-5.3,-0.95,-1.68,1.0
541.584,0.0,0.01,0.01,-7.62,-1.41,-2.19,1.0
541.687,0.0,0.01,0.01,-9.01,-1.7,-2.24,1.0
541.796,0.0,0.02,0.01,-9.56,-1.83,-1.96,1.0
541.897,0.0,0.02,0.01,-9.3,-1.75,-1.79,1.0
542.005,0.0,0.02,0.01,-8.59,-1.5,-1.86,1.0
542.107,0.0,0.02,0.01,-7.41,-1.08,-2.05,1.0
542.214,0.0,0.01,0.01,-5.11,-0.33,-2.09,1.0
542.316,0.0,0.01,0.01,-2.48,0.43,-1.72,1.0
542.426,0.0,0.01,0.01,0.6,1.23,-0.9,1.0
542.528,0.0,0.0,0.01,3.63,1.92,0.01,1.0
542.634,0.0,0.0,0.01,6.04,2.37,0.58,1.0
542.736,0.0,-0.01,0.01,7.74,2.63,0.68,1.0
542.843,0.0,-0.01,0.01,8.26,2.66,0.47,1.0
542.945,0.0,-0.01,0.01,8.13,2.53,0.29,1.0
543.054,0.0,-0.01,0.01,7.53,2.27,0.33,1.0
543.153,0.0,-0.01,0.01,6.49,1.87,0.54,1.0
543.260,0.0,-0.01,0.01,4.4,1.23,0.63,1.0
543.363,0.0,0.0,0.01,1.9,0.58,0.3,1.0
543.469,0.0,0.0,0.01,-1.13,-0.1,-0.48,1.0
543.572,0.0,0.0,0.01,-4.18,-0.73,-1.39,1.0
543.679,0.0,0.01,0.01,-7.01,-1.3,-2.08,1.0
543.782,0.0,0.01,0.01,-8.41,-1.57,-2.16,1.0
543.889,0.0,0.01,0.01,-8.99,-1.69,-1.95,1.0
543.991,0.0,0.01,0.01,-8.92,-1.64,-1.75,1.0
544.100,0.0,0.01,0.01,-8.25,-1.4,-1.78,1.0
544.201,0.0,0.01,0.01,-7.24,-1.03,-2.01,1.0
544.310,0.0,0.01,0.01,-5.61,-0.48,-2.11,1.0
544.411,0.0,0.01,0.01,-3.31,0.22,-1.89,1.0
544.519,0.0,0.0,0.01,0.13,1.13,-1.03,1.0
544.625,0.0,0.0,0.01,3.06,1.79,-0.15,1.0
544.741,0.0,0.0,0.01,5.43,2.24,0.46,1.0
544.829,0.0,-0.01,0.01,6.97,2.48,0.6,1.0
544.936,0.0,-0.01,0.01,7.75,2.53,0.39,1.0
545.039,0.0,-0.01,0.01,7.7,2.42,0.18,1.0
545.145,0.0,-0.01,0.01,7.19,2.2,0.2,1.0
545.248,0.0,-0.01,0.01,6.28,1.82,0.42,1.0
545.355,0.0,0.0,0.01,4.4,1.22,0.55,1.0
545.456,0.0,0.0,0.01,2.1,0.61,0.29,1.0
545.564,0.0,0.0,0.01,-0.72,-0.05,-0.42,1.0
545.666,0.0,0.0,0.01,-3.63,-0.67,-1.27,1.0
545.773,0.0,0.0,0.01,-6.03,-1.13,-1.91,1.0
545.875,0.0,0.01,0.01,-7.83,-1.46,-2.1,1.0
545.982,0.0,0.01,0.01,-8.48,-1.56,-1.92,1.0
546.085,0.0,0.01,0.01,-8.52,-1.52,-1.72,1.0
546.192,0.0,0.01,0.01,-8.1,-1.34,-1.71,1.0
546.295,0.0,0.01,0.01,-7.07,-0.95,-1.93,1.0
546.402,0.0,0.01,0.01,-5.61,-0.43,-2.05,1.0
546.504,0.0,0.0,0.01,-3.48,0.21,-1.86,1.0
546.611,0.0,0.0,0.01,-0.86,0.92,-1.25,1.0
546.713,0.0,0.0,0.01,1.98,1.57,-0.44,1.0
546.820,0.0,0.0,0.01,4.83,2.14,0.32,1.0
546.923,0.0,0.0,0.01,6.36,2.38,0.49,1.0
547.033,0.0,-0.01,0.01,7.14,2.44,0.35,1.0
547.133,0.0,-0.01,0.01,7.28,2.37,0.17,1.0
547.239,0.0,0.0,0.01,6.85,2.12,0.16,1.0
547.342,0.0,0.0,0.01,6.05,1.79,0.36,1.0
547.448,0.0,0.0,0.01,4.71,1.31,0.49,1.0
547.550,0.0,0.0,0.01,2.71,0.73,0.34,1.0
547.658,0.0,0.0,0.01,-0.38,0.0,-0.36,1.0
547.760,0.0,0.0,0.01,-3.14,-0.58,-1.16,1.0
547.867,0.0,0.0,0.01,-5.49,-1.03,-1.79,1.0
547.969,0.0,0.01,0.01,-7.08,-1.33,-2.0,1.0
548.076,0.0,0.01,0.01,-8.01,-1.48,-1.86,1.0
548.178,0.0,0.01,0.01,-8.11,-1.44,-1.67,1.0
548.287,0.0,0.01,0.01,-7.78,-1.27,-1.65,1.0
548.389,0.0,0.01,0.01,-7.08,-0.98,-1.82,1.0
548.497,0.0,0.01,0.01,-5.55,-0.42,-1.99,1.0
548.600,0.0,0.0,0.01,-3.59,0.19,-1.84,1.0
548.706,0.0,0.0,0.01,-1.13,0.84,-1.3,1.0
548.809,0.0,0.0,0.01,1.54,1.48,-0.52,1.0
548.918,0.0,0.0,0.01,4.3,2.02,0.23,1.0
549.020,0.0,0.0,0.01,5.83,2.27,0.42,1.0
549.126,0.0,-0.01,0.01,6.64,2.35,0.31,1.0
549.229,0.0,-0.01,0.01,6.85,2.28,0.13,1.0
549.337,0.0,0.0,0.01,6.53,2.05,0.11,1.0
549.439,0.0,0.0,0.01,5.84,1.73,0.29,1.0
549.545,0.0,0.0,0.01,4.64,1.29,0.43,1.0
549.647,0.0,0.0,0.01,2.81,0.75,0.32,1.0
549.755,0.0,0.0,0.01,-0.08,0.05,-0.31,1.0
549.857,0.0,0.0,0.01,-2.68,-0.49,-1.06,1.0
549.964,0.0,0.0,0.01,-4.96,-0.92,-1.68,1.0
550.066,0.0,0.0,0.01,-6.54,-1.21,-1.91,1.0
550.175,0.0,0.01,0.01,-7.42,-1.35,-1.81,1.0
550.274,0.0,0.01,0.01,-7.7,-1.34,-1.59,1.0
550.381,0.0,0.01,0.01,-7.46,-1.19,-1.59,1.0
550.484,0.0,0.0,0.01,-6.88,-0.9,-1.75,1.0
550.595,0.0,0.0,0.01,-5.8,-0.5,-1.92,1.0
550.697,0.0,0.0,0.01,-4.12,0.05,-1.87,1.0
550.805,0.0,0.0,0.01,-1.4,0.79,-1.33,1.0
550.905,0.0,0.0,0.01,1.14,1.39,-0.59,1.0
551.010,0.0,0.0,0.01,3.42,1.85,0.04,1.0
551.112,0.0,0.0,0.01,5.1,2.13,0.31,1.0
551.220,0.0,0.0,0.01,6.18,2.25,0.22,1.0
551.322,0.0,0.0,0.01,6.45,2.19,0.04,1.0
551.428,0.0,0.0,0.01,6.3,2.02,0.01,1.0
551.531,0.0,0.0,0.01,5.78,1.75,0.15,1.0
551.642,0.0,0.0,0.01,4.55,1.27,0.34,1.0
551.744,0.0,0.0,0.01,2.89,0.77,0.29,1.0
551.847,0.0,0.0,0.01,0.7,0.22,-0.14,1.0
551.950,0.0,0.0,0.01,-1.77,-0.32,-0.84,1.0
552.059,0.0,0.0,0.01,-4.5,-0.83,-1.59,1.0
552.160,0.0,0.0,0.01,-6.08,-1.12,-1.85,1.0
552.267,0.0,0.0,0.01,-6.98,-1.25,-1.79,1.0
552.369,0.0,0.0,0.01,-7.31,-1.24,-1.6,1.0
552.477,0.0,0.0,0.01,-7.14,-1.1,-1.56,1.0
552.579,0.0,0.0,0.01,-6.63,-0.85,-1.7,1.0
552.685,0.0,0.0,0.01,-5.67,-0.47,-1.88,1.0
552.788,0.0,0.0,0.01,-4.14,0.05,-1.86,1.0
552.899,0.0,0.0,0.01,-1.6,0.75,-1.37,1.0
552.998,0.0,0.0,0.01,0.8,1.33,-0.69,1.0
553.104,0.0,0.0,0.01,3.01,1.77,-0.08,1.0
553.207,0.0,0.0,0.01,4.67,2.04,0.21,1.0
553.477,0.0,0.0,0.01,5.64,2.14,0.19,1.0
553.521,0.0,0.0,0.01,6.08,2.09,-0.02,1.0
553.566,0.0,0.0,0.01,5.97,1.93,-0.05,1.0
553.624,0.0,0.0,0.01,5.56,1.68,0.09,1.0
553.732,0.0,0.0,0.01,4.71,1.32,0.27,1.0
553.896,0.0,0.0,0.01,3.27,0.86,0.28,1.0
553.941,0.0,0.0,0.01,0.87,0.25,-0.14,1.0
554.042,0.0,0.0,0.01,-1.47,-0.28,-0.79,1.0
554.148,0.0,0.0,0.01,-3.7,-0.7,-1.42,1.0
554.409,0.0,0.0,0.01,-5.37,-0.98,-1.77,1.0
554.409,0.0,0.0,0.01,-6.54,-1.15,-1.74,1.0
554.459,0.0,0.0,0.01,-6.91,-1.15,-1.56,1.0
554.565,0.0,0.0,0.01,-6.85,-1.05,-1.49,1.0
554.818,0.0,0.0,0.01,-6.45,-0.83,-1.62,1.0
554.818,0.0,0.0,0.01,-5.51,-0.41,-1.84,1.0
554.876,0.0,0.0,0.01,-4.13,0.07,-1.82,1.0
554.983,0.0,0.0,0.01,-2.2,0.62,-1.51,1.0
555.218,0.0,0.0,0.01,0.03,1.18,-0.9,1.0
555.263,0.0,0.0,0.01,2.23,1.63,-0.27,1.0
555.307,0.0,0.0,0.01,3.96,1.91,0.1,1.0
555.398,0.0,0.0,0.01,5.22,2.04,0.12,1.0
555.501,0.0,0.0,0.01,5.66,2.02,-0.03,1.0
555.627,0.0,0.0,0.01,5.69,1.91,-0.13,1.0
555.709,0.0,0.0,0.01,5.4,1.7,-0.03,1.0
556.038,0.0,0.0,0.01,3.27,0.86,0.24,1.0
556.083,0.0,0.0,0.01,1.45,0.37,-0.03,1.0
556.128,0.0,0.0,0.01,-0.71,-0.13,-0.62,1.0
556.233,0.0,0.0,0.01,-2.91,-0.56,-1.26,1.0
556.335,0.0,0.0,0.01,-4.98,-0.92,-1.72,1.0
556.446,0.0,0.0,0.01,-5.98,-1.04,-1.73,1.0
556.543,0.0,0.0,0.01,-6.45,-1.07,-1.58,1.0
556.651,0.0,0.0,0.01,-6.51,-0.97,-1.45,1.0
556.855,0.0,0.0,0.01,-6.27,-0.8,-1.51,1.0
556.903,0.0,0.0,0.01,-5.55,-0.45,-1.73,1.0
557.069,0.0,0.0,0.01,-2.69,0.49,-1.6,1.0
557.265,0.0,0.0,0.01,-0.61,1.02,-1.08,1.0
557.318,0.0,0.0,0.01,1.92,1.57,-0.34,1.0
557.383,0.0,0.0,0.01,3.62,1.84,0.04,1.0
557.498,0.0,0.0,0.01,4.71,1.96,0.09,1.0
557.676,0.0,0.0,0.01,5.25,1.96,-0.04,1.0
557.720,0.0,0.0,0.01,5.36,1.84,-0.18,1.0
557.795,0.0,0.0,0.01,5.11,1.63,-0.08,1.0
557.902,0.0,0.0,0.01,4.53,1.33,0.12,1.0
558.084,0.0,0.0,0.01,3.48,0.94,0.2,1.0
558.128,0.0,0.0,0.01,1.88,0.46,0.02,1.0
558.212,0.0,0.0,0.01,-0.11,-0.02,-0.46,1.0
558.320,0.0,0.0,0.01,-2.64,-0.53,-1.2,1.0
558.495,0.0,0.0,0.01,-4.36,-0.82,-1.62,1.0
558.539,0.0,0.0,0.01,-5.5,-0.96,-1.69,1.0
558.629,0.0,0.0,0.01,-6.08,-1.01,-1.56,1.0
558.738,0.0,0.0,0.01,-6.25,-0.92,-1.42,1.0
558.840,0.0,0.0,0.01,-6.04,-0.75,-1.49,1.0
558.947,0.0,0.0,0.01,-5.52,-0.48,-1.68,1.0
559.049,0.0,0.0,0.01,-4.56,-0.1,-1.79,1.0
559.157,0.0,0.0,0.01,-2.74,0.47,-1.59,1.0
559.259,0.0,0.0,0.01,-0.81,0.99,-1.12,1.0
559.366,0.0,0.0,0.01,1.23,1.44,-0.53,1.0
559.468,0.0,0.0,0.01,2.97,1.74,-0.09,1.0
559.576,0.0,0.0,0.01,4.34,1.9,0.03,1.0
559.678,0.01,-0.01,0.01,4.77,1.69,0.5,1.0
559.785,0.01,-0.01,0.01,3.57,0.36,-3.53,1.0
559.889,0.01,-0.02,0.01,2.13,0.37,3.53,1.0
559.996,0.01,-0.01,0.0,2.89,0.54,-2.69,1.0
560.101,0.0,-0.01,0.01,2.49,0.76,3.81,1.0
560.203,0.01,-0.01,0.01,1.23,1.61,-6.39,1.0
560.305,-0.06,0.01,0.02,3.38,1.01,-0.24,1.0
560.412,-0.05,0.01,0.01,1.88,-2.17,2.71,1.0
560.514,-0.04,0.02,0.01,2.02,2.67,-0.88,1.0
560.621,-0.03,0.01,0.0,-23.59,19.08,-0.27,1.0
560.723,-0.03,0.02,0.01,-10.58,6.74,-2.04,1.0
560.829,-0.02,0.02,-0.01,-6.27,3.15,-2.3,1.0
560.932,-0.01,0.02,0.0,-9.19,6.18,-2.5,1.0
561.039,0.01,0.04,0.01,-2.12,-1.16,-10.03,1.0
561.142,0.01,0.03,0.0,0.99,-3.25,-9.51,1.0
561.249,0.01,0.03,0.0,4.18,-3.03,-4.51,1.0
561.351,-0.01,0.04,0.0,-0.12,-3.31,-4.06,1.0
561.466,0.01,0.03,0.01,2.7,1.18,-1.64,0.0
561.568,0.01,0.02,0.0,-0.03,5.76,-7.63,0.0
561.677,0.0,-0.01,0.0,-0.17,5.5,-11.67,0.0
561.779,0.0,-0.04,0.0,-8.08,5.75,6.26,0.0
561.889,0.0,-0.04,0.0,-19.82,2.26,5.05,0.0
561.987,0.02,-0.03,0.01,-27.36,-0.16,-14.91,0.0
562.096,0.02,-0.02,0.01,-30.19,-4.46,-5.93,0.0
562.198,0.01,-0.02,0.01,-27.38,-2.01,10.68,0.0
562.305,0.01,0.0,0.0,-26.42,-8.56,6.87,0.0
562.408,0.01,0.01,0.02,-20.98,-11.08,11.1,0.0
562.516,0.0,0.05,0.04,-14.77,3.82,28.82,0.0
562.618,0.01,0.06,0.01,-14.22,3.13,28.52,0.0
562.725,0.01,0.11,0.03,-16.45,-17.28,15.61,0.0
562.827,0.01,0.14,0.04,-9.24,-4.42,40.11,0.0
562.934,-0.01,0.1,0.03,-8.56,15.62,33.94,0.0
563.037,-0.01,0.1,0.02,-21.39,5.99,31.72,0.0
563.144,0.0,0.07,0.02,-38.22,-8.98,37.41,0.0
563.247,0.0,0.09,0.02,-33.26,0.16,13.95,0.0
563.356,0.01,0.1,-0.01,-23.59,9.14,13.62,0.0
563.524,0.03,0.11,-0.02,-15.65,1.03,5.7,0.0
563.578,0.04,0.09,-0.01,-7.65,-8.71,22.3,0.0
563.663,0.02,0.09,-0.02,-10.25,-4.93,5.3,0.0
563.770,0.02,0.09,-0.03,10.01,-1.38,-2.11,0.0
563.873,0.02,0.05,-0.01,0.99,7.03,5.02,0.0
563.980,0.01,0.1,0.0,-12.6,-10.43,-12.64,0.0
564.083,0.0,0.09,-0.01,-21.35,-14.03,-16.36,0.0
564.191,-0.02,0.09,0.01,-21.78,-17.24,-5.15,0.0
564.293,-0.01,0.11,0.0,-25.88,-11.18,-58.66,0.0
564.401,0.01,0.08,-0.01,-8.23,-0.12,-39.3,0.0
564.504,0.02,0.07,-0.01,-8.16,3.18,-24.37,0.0
564.611,0.01,0.06,-0.02,-6.72,2.95,-15.27,0.0
564.713,0.01,0.05,-0.01,-8.64,0.99,-8.83,0.0
564.821,-0.01,0.05,-0.01,-7.54,-2.72,-12.67,0.0
564.923,-0.01,0.08,-0.01,-4.0,-3.87,-10.96,0.0
565.033,-0.01,0.05,-0.02,3.88,-3.58,-2.82,0.0
565.135,-0.01,0.05,-0.01,-1.79,1.92,-8.27,0.0
565.240,-0.01,0.05,-0.02,-2.17,2.87,-6.09,0.0
565.342,0.0,0.05,-0.02,-4.46,-1.69,-5.81,0.0
565.450,-0.01,0.05,-0.02,-2.82,-0.72,-3.45,0.0
565.552,-0.01,0.06,-0.03,-0.07,-0.43,-6.18,0.0
565.660,-0.02,0.05,-0.02,-0.83,-0.16,-4.32,0.0
565.762,-0.01,0.05,-0.02,0.58,0.98,-3.48,0.0
565.869,-0.01,0.04,-0.02,2.33,-0.2,-3.03,0.0
565.971,-0.01,0.04,-0.03,4.37,-0.51,-1.46,0.0
566.081,-0.01,0.03,-0.02,3.21,0.8,-0.59,0.0
566.205,-0.01,0.03,-0.03,2.21,0.64,0.49,0.0
566.288,0.0,0.02,-0.03,-0.45,15.63,2.75,0.0
566.390,0.0,0.04,-0.02,-0.92,19.83,3.91,0.0
566.498,0.0,0.04,-0.02,-2.67,11.08,6.4,0.0
566.600,0.0,0.03,-0.03,-3.18,3.2,3.43,0.0
566.707,0.0,0.05,-0.02,-8.14,-0.14,4.83,0.0
566.809,0.0,0.04,-0.02,-6.24,-0.44,3.71,0.0
566.916,-0.01,0.03,-0.02,-5.53,-3.09,0.67,0.0
567.019,-0.01,0.04,-0.03,-4.02,-5.22,-0.23,0.0
567.129,-0.01,0.04,-0.03,-4.2,-3.22,-0.02,0.0
567.229,0.0,0.04,-0.03,-3.39,-1.23,4.84,0.0
567.337,0.0,0.02,-0.03,-5.49,0.87,5.45,0.0
567.439,0.0,0.03,-0.03,-3.8,0.55,9.29,0.0
567.545,0.0,0.04,-0.03,-0.58,0.18,14.07,0.0
567.648,0.0,0.03,-0.03,-1.85,1.76,8.58,0.0
567.754,0.0,0.03,-0.04,-2.84,0.73,0.96,0.0
567.857,0.0,0.04,-0.03,0.08,-0.48,5.45,0.0
567.964,0.0,0.03,-0.04,-1.09,1.18,-1.88,0.0
568.069,0.0,0.04,-0.03,1.45,1.89,-4.98,0.0
568.173,0.0,0.04,-0.04,1.34,1.5,3.3,0.0
568.275,0.0,0.03,-0.03,-0.81,1.24,-2.97,0.0
568.381,0.0,0.03,-0.04,5.69,-3.15,-4.98,0.0
568.485,0.01,0.03,-0.04,10.31,-7.35,8.75,0.0
568.591,0.0,0.03,-0.04,8.74,-6.89,6.51,0.0
568.693,0.0,0.03,-0.04,5.89,-6.14,3.78,0.0
568.809,0.0,0.05,-0.03,4.27,-5.14,2.8,0.0
568.910,0.0,0.05,-0.03,1.17,1.23,-4.85,0.0
569.013,0.0,0.04,-0.03,1.99,13.7,-5.94,0.0
569.115,0.01,0.04,-0.03,1.72,8.71,-3.33,0.0
569.221,0.01,0.04,-0.03,0.71,8.23,-0.88,0.0
569.320,0.01,0.03,-0.03,-2.08,4.75,-1.98,0.0
569.421,0.01,0.04,-0.03,-3.74,2.5,-2.43,0.0
569.523,0.01,0.04,-0.03,-5.38,1.53,-1.81,0.0
569.625,0.01,0.03,-0.04,-6.55,0.53,-1.75,0.0
569.729,0.0,0.03,-0.04,-4.95,1.07,-2.0,0.0
569.831,0.0,0.03,-0.03,-0.95,-1.89,-6.14,0.0
569.933,0.0,0.03,-0.03,-0.96,-0.1,-2.81,0.0
